Station,Line,Day,Hour,Minute,Riders
Jane,Line 2,sunday,8,0,1121.475
Jane,Line 2,sunday,9,0,1121.475
Jane,Line 2,sunday,10,0,1061.663
Jane,Line 2,sunday,11,0,1061.663
Jane,Line 2,sunday,11,0,373.825
Jane,Line 2,sunday,12,0,1061.663
Jane,Line 2,sunday,13,0,1061.663
Jane,Line 2,sunday,14,0,1061.663
Jane,Line 2,sunday,15,0,1061.663
Jane,Line 2,sunday,16,0,1061.663
Jane,Line 2,sunday,17,0,1061.663
Jane,Line 2,sunday,18,0,1245.5849
Jane,Line 2,sunday,19,0,1245.5849
Jane,Line 2,sunday,20,0,1245.5849
Jane,Line 2,sunday,21,0,373.825
Jane,Line 2,sunday,22,0,373.825
Jane,Line 2,sunday,23,0,373.825
Jane,Line 2,sunday,24,0,373.825
Keele,Line 2,monday,0,0,203.8125
Keele,Line 2,monday,1,0,101.90625
Keele,Line 2,monday,6,0,1793.55
Keele,Line 2,monday,7,0,2690.325
Keele,Line 2,monday,8,0,1793.55
Keele,Line 2,monday,9,0,538.065
Keele,Line 2,monday,10,0,538.065
Keele,Line 2,monday,11,0,538.065
Keele,Line 2,monday,11,0,203.8125
Keele,Line 2,monday,12,0,538.065
Keele,Line 2,monday,13,0,538.065
Keele,Line 2,monday,14,0,538.065
Keele,Line 2,monday,15,0,1467.45
Keele,Line 2,monday,16,0,1467.45
Keele,Line 2,monday,17,0,1141.35
Keele,Line 2,monday,18,0,211.965
Keele,Line 2,monday,19,0,211.965
Keele,Line 2,monday,20,0,228.27
Keele,Line 2,monday,21,0,203.8125
Keele,Line 2,monday,22,0,203.8125
Keele,Line 2,monday,23,0,203.8125
Keele,Line 2,monday,24,0,203.8125
Keele,Line 2,sunday,0,0,407.625
Keele,Line 2,sunday,1,0,203.8125
Keele,Line 2,sunday,8,0,1222.875
Keele,Line 2,sunday,9,0,1222.875
Keele,Line 2,sunday,10,0,1157.655
Keele,Line 2,sunday,11,0,1157.655
Keele,Line 2,sunday,11,0,407.625
Keele,Line 2,sunday,12,0,1157.655
Keele,Line 2,sunday,13,0,1157.655
Keele,Line 2,sunday,14,0,1157.655
Keele,Line 2,sunday,15,0,1157.655
Keele,Line 2,sunday,16,0,1157.655
Keele,Line 2,sunday,17,0,1157.655
Keele,Line 2,sunday,18,0,1358.2065
Keele,Line 2,sunday,19,0,1358.2065
Keele,Line 2,sunday,20,0,1358.2065
Keele,Line 2,sunday,21,0,407.625
Keele,Line 2,sunday,22,0,407.625
Keele,Line 2,sunday,23,0,407.625
Keele,Line 2,sunday,24,0,407.625
Kennedy,Line 2,monday,0,0,536.0125
Kennedy,Line 2,monday,1,0,268.00625
Kennedy,Line 2,monday,6,0,4716.91
Kennedy,Line 2,monday,7,0,7075.365
Kennedy,Line 2,monday,8,0,4716.91
Kennedy,Line 2,monday,9,0,1415.073
Kennedy,Line 2,monday,10,0,1415.073
Kennedy,Line 2,monday,11,0,1415.073
Kennedy,Line 2,monday,11,0,536.0125
Kennedy,Line 2,monday,12,0,1415.073
Kennedy,Line 2,monday,13,0,1415.073
Kennedy,Line 2,monday,14,0,1415.073
Kennedy,Line 2,monday,15,0,3859.29
Kennedy,Line 2,monday,16,0,3859.29
Kennedy,Line 2,monday,17,0,3001.67
Kennedy,Line 2,monday,18,0,557.453
Kennedy,Line 2,monday,19,0,557.453
Kennedy,Line 2,monday,20,0,600.334
Kennedy,Line 2,monday,21,0,536.0125
Kennedy,Line 2,monday,22,0,536.0125
Kennedy,Line 2,monday,23,0,536.0125
Kennedy,Line 2,monday,24,0,536.0125
Kennedy,Line 2,sunday,0,0,1072.025
Kennedy,Line 2,sunday,1,0,536.0125
Kennedy,Line 2,sunday,8,0,3216.075
Kennedy,Line 2,sunday,9,0,3216.075
Kennedy,Line 2,sunday,10,0,3044.551
Kennedy,Line 2,sunday,11,0,3044.551
Kennedy,Line 2,sunday,11,0,1072.025
Kennedy,Line 2,sunday,12,0,3044.551
Kennedy,Line 2,sunday,13,0,3044.551
Kennedy,Line 2,sunday,14,0,3044.551
Kennedy,Line 2,sunday,15,0,3044.551
Kennedy,Line 2,sunday,16,0,3044.551
Kennedy,Line 2,sunday,17,0,3044.551
Kennedy,Line 2,sunday,18,0,3571.9873
Kennedy,Line 2,sunday,19,0,3571.9873
Kennedy,Line 2,sunday,20,0,3571.9873
Kennedy,Line 2,sunday,21,0,1072.025
Kennedy,Line 2,sunday,22,0,1072.025
Kennedy,Line 2,sunday,23,0,1072.025
Kennedy,Line 2,sunday,24,0,1072.025
King,Line 1,monday,0,0,438.8375
King,Line 1,monday,1,0,219.41875
King,Line 1,monday,6,0,3861.77
King,Line 1,monday,7,0,5792.655
King,Line 1,monday,8,0,3861.77
King,Line 1,monday,9,0,1158.531
King,Line 1,monday,10,0,1158.531
King,Line 1,monday,11,0,1158.531
King,Line 1,monday,11,0,438.8375
King,Line 1,monday,12,0,1158.531
King,Line 1,monday,13,0,1158.531
King,Line 1,monday,14,0,1158.531
King,Line 1,monday,15,0,3159.63
King,Line 1,monday,16,0,3159.63
King,Line 1,monday,17,0,2457.49
King,Line 1,monday,18,0,456.391
King,Line 1,monday,19,0,456.391
King,Line 1,monday,20,0,491.498
King,Line 1,monday,21,0,438.8375
King,Line 1,monday,22,0,438.8375
King,Line 1,monday,23,0,438.8375
King,Line 1,monday,24,0,438.8375
King,Line 1,sunday,0,0,877.675
King,Line 1,sunday,1,0,438.8375
King,Line 1,sunday,8,0,2633.025
King,Line 1,sunday,9,0,2633.025
King,Line 1,sunday,10,0,2492.597
King,Line 1,sunday,11,0,2492.597
King,Line 1,sunday,11,0,877.675
King,Line 1,sunday,12,0,2492.597
King,Line 1,sunday,13,0,2492.597
King,Line 1,sunday,14,0,2492.597
King,Line 1,sunday,15,0,2492.597
King,Line 1,sunday,16,0,2492.597
King,Line 1,sunday,17,0,2492.597
King,Line 1,sunday,18,0,2924.4131
King,Line 1,sunday,19,0,2924.4131
King,Line 1,sunday,20,0,2924.4131
King,Line 1,sunday,21,0,877.675
King,Line 1,sunday,22,0,877.675
King,Line 1,sunday,23,0,877.675
King,Line 1,sunday,24,0,877.675
Kipling,Line 2,monday,0,0,617.4
Kipling,Line 2,monday,1,0,308.7
Kipling,Line 2,monday,6,0,5433.12
Kipling,Line 2,monday,7,0,8149.68
Kipling,Line 2,monday,8,0,5433.12
Kipling,Line 2,monday,9,0,1629.936
Kipling,Line 2,monday,10,0,1629.936
Kipling,Line 2,monday,11,0,1629.936
Kipling,Line 2,monday,11,0,617.4
Kipling,Line 2,monday,12,0,1629.936
Kipling,Line 2,monday,13,0,1629.936
Kipling,Line 2,monday,14,0,1629.936
Kipling,Line 2,monday,15,0,4445.28
Kipling,Line 2,monday,16,0,4445.28
Kipling,Line 2,monday,17,0,3457.44
Kipling,Line 2,monday,18,0,642.096
Kipling,Line 2,monday,19,0,642.096
Kipling,Line 2,monday,20,0,691.488
Kipling,Line 2,monday,21,0,617.4
Kipling,Line 2,monday,22,0,617.4
Kipling,Line 2,monday,23,0,617.4
Kipling,Line 2,monday,24,0,617.4
Kipling,Line 2,sunday,0,0,1234.8
Kipling,Line 2,sunday,1,0,617.4
Kipling,Line 2,sunday,8,0,3704.4
Kipling,Line 2,sunday,9,0,3704.4
Kipling,Line 2,sunday,10,0,3506.832
Kipling,Line 2,sunday,11,0,3506.832
Kipling,Line 2,sunday,11,0,1234.8
Kipling,Line 2,sunday,12,0,3506.832
Kipling,Line 2,sunday,13,0,3506.832
Kipling,Line 2,sunday,14,0,3506.832
Kipling,Line 2,sunday,15,0,3506.832
Kipling,Line 2,sunday,16,0,3506.832
Kipling,Line 2,sunday,17,0,3506.832
Kipling,Line 2,sunday,18,0,4114.3536
Kipling,Line 2,sunday,19,0,4114.3536
Kipling,Line 2,sunday,20,0,4114.3536
Kipling,Line 2,sunday,21,0,1234.8
Kipling,Line 2,sunday,22,0,1234.8
Kipling,Line 2,sunday,23,0,1234.8
Kipling,Line 2,sunday,24,0,1234.8
Lansdowne,Line 2,monday,0,0,217.575
Lansdowne,Line 2,monday,1,0,108.7875
Lansdowne,Line 2,monday,6,0,1914.66
Lansdowne,Line 2,monday,7,0,2871.99
Lansdowne,Line 2,monday,8,0,1914.66
Lansdowne,Line 2,monday,9,0,574.398
Lansdowne,Line 2,monday,10,0,574.398
Lansdowne,Line 2,monday,11,0,574.398
Lansdowne,Line 2,monday,11,0,217.575
Lansdowne,Line 2,monday,12,0,574.398
Lansdowne,Line 2,monday,13,0,574.398
Lansdowne,Line 2,monday,14,0,574.398
Lansdowne,Line 2,monday,15,0,1566.54
Lansdowne,Line 2,monday,16,0,1566.54
Lansdowne,Line 2,monday,17,0,1218.42
Lansdowne,Line 2,monday,18,0,226.278
Lansdowne,Line 2,monday,19,0,226.278
Lansdowne,Line 2,monday,20,0,243.684
Lansdowne,Line 2,monday,21,0,217.575
Lansdowne,Line 2,monday,22,0,217.575
Lansdowne,Line 2,monday,23,0,217.575
Lansdowne,Line 2,monday,24,0,217.575
Lansdowne,Line 2,sunday,0,0,435.15
Lansdowne,Line 2,sunday,1,0,217.575
Lansdowne,Line 2,sunday,8,0,1305.45
Lansdowne,Line 2,sunday,9,0,1305.45
Lansdowne,Line 2,sunday,10,0,1235.826
Lansdowne,Line 2,sunday,11,0,1235.826
Lansdowne,Line 2,sunday,11,0,435.15
Lansdowne,Line 2,sunday,12,0,1235.826
Lansdowne,Line 2,sunday,13,0,1235.826
Lansdowne,Line 2,sunday,14,0,1235.826
Lansdowne,Line 2,sunday,15,0,1235.826
Lansdowne,Line 2,sunday,16,0,1235.826
Lansdowne,Line 2,sunday,17,0,1235.826
Lansdowne,Line 2,sunday,18,0,1449.9198
Lansdowne,Line 2,sunday,19,0,1449.9198
Lansdowne,Line 2,sunday,20,0,1449.9198
Lansdowne,Line 2,sunday,21,0,435.15
Lansdowne,Line 2,sunday,22,0,435.15
Lansdowne,Line 2,sunday,23,0,435.15
Lansdowne,Line 2,sunday,24,0,435.15
Lawerence,Line 1,monday,0,0,264.9625
Lawerence,Line 1,monday,1,0,132.48125
Lawerence,Line 1,monday,6,0,2331.67
Lawerence,Line 1,monday,7,0,3497.505
Lawerence,Line 1,monday,8,0,2331.67
Lawerence,Line 1,monday,9,0,699.501
Lawerence,Line 1,monday,10,0,699.501
Lawerence,Line 1,monday,11,0,699.501
Lawerence,Line 1,monday,11,0,264.9625
Lawerence,Line 1,monday,12,0,699.501
Lawerence,Line 1,monday,13,0,699.501
Lawerence,Line 1,monday,14,0,699.501
Lawerence,Line 1,monday,15,0,1907.73
Lawerence,Line 1,monday,16,0,1907.73
Lawerence,Line 1,monday,17,0,1483.79
Lawerence,Line 1,monday,18,0,275.561
Lawerence,Line 1,monday,19,0,275.561
Lawerence,Line 1,monday,20,0,296.758
Lawerence,Line 1,monday,21,0,264.9625
Lawerence,Line 1,monday,22,0,264.9625
Lawerence,Line 1,monday,23,0,264.9625
Lawerence,Line 1,monday,24,0,264.9625
Lawerence,Line 1,sunday,0,0,529.925
Lawerence,Line 1,sunday,1,0,264.9625
Lawerence,Line 1,sunday,8,0,1589.775
Lawerence,Line 1,sunday,9,0,1589.775
Lawerence,Line 1,sunday,10,0,1504.987
Lawerence,Line 1,sunday,11,0,1504.987
Lawerence,Line 1,sunday,11,0,529.925
Lawerence,Line 1,sunday,12,0,1504.987
Lawerence,Line 1,sunday,13,0,1504.987
Lawerence,Line 1,sunday,14,0,1504.987
Lawerence,Line 1,sunday,15,0,1504.987
Lawerence,Line 1,sunday,16,0,1504.987
Lawerence,Line 1,sunday,17,0,1504.987
Lawerence,Line 1,sunday,18,0,1765.7101
Lawerence,Line 1,sunday,19,0,1765.7101
Lawerence,Line 1,sunday,20,0,1765.7101
Lawerence,Line 1,sunday,21,0,529.925
Lawerence,Line 1,sunday,22,0,529.925
Lawerence,Line 1,sunday,23,0,529.925
Lawerence,Line 1,sunday,24,0,529.925
Lawerence West,Line 1,monday,0,0,246.775
Lawerence West,Line 1,monday,1,0,123.3875
Lawerence West,Line 1,monday,6,0,2171.62
Lawerence West,Line 1,monday,7,0,3257.43
Lawerence West,Line 1,monday,8,0,2171.62
Lawerence West,Line 1,monday,9,0,651.486
Lawerence West,Line 1,monday,10,0,651.486
Lawerence West,Line 1,monday,11,0,651.486
Lawerence West,Line 1,monday,11,0,246.775
Lawerence West,Line 1,monday,12,0,651.486
Lawerence West,Line 1,monday,13,0,651.486
Lawerence West,Line 1,monday,14,0,651.486
Lawerence West,Line 1,monday,15,0,1776.78
Lawerence West,Line 1,monday,16,0,1776.78
Lawerence West,Line 1,monday,17,0,1381.94
Lawerence West,Line 1,monday,18,0,256.646
Lawerence West,Line 1,monday,19,0,256.646
Lawerence West,Line 1,monday,20,0,276.388
Lawerence West,Line 1,monday,21,0,246.775
Lawerence West,Line 1,monday,22,0,246.775
Lawerence West,Line 1,monday,23,0,246.775
Lawerence West,Line 1,monday,24,0,246.775
Lawerence West,Line 1,sunday,0,0,493.55
Lawerence West,Line 1,sunday,1,0,246.775
Lawerence West,Line 1,sunday,8,0,1480.65
Lawerence West,Line 1,sunday,9,0,1480.65
Lawerence West,Line 1,sunday,10,0,1401.682
Lawerence West,Line 1,sunday,11,0,1401.682
Lawerence West,Line 1,sunday,11,0,493.55
Lawerence West,Line 1,sunday,12,0,1401.682
Lawerence West,Line 1,sunday,13,0,1401.682
Lawerence West,Line 1,sunday,14,0,1401.682
Lawerence West,Line 1,sunday,15,0,1401.682
Lawerence West,Line 1,sunday,16,0,1401.682
Lawerence West,Line 1,sunday,17,0,1401.682
Lawerence West,Line 1,sunday,18,0,1644.5086
Lawerence West,Line 1,sunday,19,0,1644.5086
Lawerence West,Line 1,sunday,20,0,1644.5086
Lawerence West,Line 1,sunday,21,0,493.55
Lawerence West,Line 1,sunday,22,0,493.55
Lawerence West,Line 1,sunday,23,0,493.55
Lawerence West,Line 1,sunday,24,0,493.55
Leslie,Line 4,monday,0,0,49.85
Leslie,Line 4,monday,1,0,24.925
Leslie,Line 4,monday,6,0,438.68
Leslie,Line 4,monday,7,0,658.02
Leslie,Line 4,monday,8,0,438.68
Leslie,Line 4,monday,9,0,131.604
Leslie,Line 4,monday,10,0,131.604
Leslie,Line 4,monday,11,0,131.604
Leslie,Line 4,monday,11,0,49.85
Leslie,Line 4,monday,12,0,131.604
Leslie,Line 4,monday,13,0,131.604
Leslie,Line 4,monday,14,0,131.604
Leslie,Line 4,monday,15,0,358.92
Leslie,Line 4,monday,16,0,358.92
Leslie,Line 4,monday,17,0,279.16
Leslie,Line 4,monday,18,0,51.844
Leslie,Line 4,monday,19,0,51.844
Leslie,Line 4,monday,20,0,55.832
Leslie,Line 4,monday,21,0,49.85
Leslie,Line 4,monday,22,0,49.85
Leslie,Line 4,monday,23,0,49.85
Leslie,Line 4,monday,24,0,49.85
Leslie,Line 4,sunday,0,0,99.7
Leslie,Line 4,sunday,1,0,49.85
Leslie,Line 4,sunday,8,0,299.1
Leslie,Line 4,sunday,9,0,299.1
Leslie,Line 4,sunday,10,0,283.148
Leslie,Line 4,sunday,11,0,283.148
Leslie,Line 4,sunday,11,0,99.7
Leslie,Line 4,sunday,12,0,283.148
Leslie,Line 4,sunday,13,0,283.148
Leslie,Line 4,sunday,14,0,283.148
Leslie,Line 4,sunday,15,0,283.148
Leslie,Line 4,sunday,16,0,283.148
Leslie,Line 4,sunday,17,0,283.148
Leslie,Line 4,sunday,18,0,332.2004
Leslie,Line 4,sunday,19,0,332.2004
Leslie,Line 4,sunday,20,0,332.2004
Leslie,Line 4,sunday,21,0,99.7
Leslie,Line 4,sunday,22,0,99.7
Leslie,Line 4,sunday,23,0,99.7
Leslie,Line 4,sunday,24,0,99.7
Main Street,Line 2,monday,0,0,233.525
Main Street,Line 2,monday,1,0,116.7625
Main Street,Line 2,monday,6,0,2055.02
Main Street,Line 2,monday,7,0,3082.53
Main Street,Line 2,monday,8,0,2055.02
Main Street,Line 2,monday,9,0,616.506
Main Street,Line 2,monday,10,0,616.506
Main Street,Line 2,monday,11,0,616.506
Main Street,Line 2,monday,11,0,233.525
Main Street,Line 2,monday,12,0,616.506
Main Street,Line 2,monday,13,0,616.506
Main Street,Line 2,monday,14,0,616.506
Main Street,Line 2,monday,15,0,1681.38
Main Street,Line 2,monday,16,0,1681.38
Main Street,Line 2,monday,17,0,1307.74
Main Street,Line 2,monday,18,0,242.866
Main Street,Line 2,monday,19,0,242.866
Main Street,Line 2,monday,20,0,261.548
Main Street,Line 2,monday,21,0,233.525
Main Street,Line 2,monday,22,0,233.525
Main Street,Line 2,monday,23,0,233.525
Main Street,Line 2,monday,24,0,233.525
Main Street,Line 2,sunday,0,0,467.05
Main Street,Line 2,sunday,1,0,233.525
Main Street,Line 2,sunday,8,0,1401.15
Main Street,Line 2,sunday,9,0,1401.15
Main Street,Line 2,sunday,10,0,1326.422
Main Street,Line 2,sunday,11,0,1326.422
Main Street,Line 2,sunday,11,0,467.05
Main Street,Line 2,sunday,12,0,1326.422
Main Street,Line 2,sunday,13,0,1326.422
Main Street,Line 2,sunday,14,0,1326.422
Main Street,Line 2,sunday,15,0,1326.422
Main Street,Line 2,sunday,16,0,1326.422
Main Street,Line 2,sunday,17,0,1326.422
Main Street,Line 2,sunday,18,0,1556.2106
Main Street,Line 2,sunday,19,0,1556.2106
Main Street,Line 2,sunday,20,0,1556.2106
Main Street,Line 2,sunday,21,0,467.05
Main Street,Line 2,sunday,22,0,467.05
Main Street,Line 2,sunday,23,0,467.05
Main Street,Line 2,sunday,24,0,467.05
Museum,Line 1,monday,0,0,120.05
Museum,Line 1,monday,1,0,60.025
Museum,Line 1,monday,6,0,1056.44
Museum,Line 1,monday,7,0,1584.66
Museum,Line 1,monday,8,0,1056.44
Museum,Line 1,monday,9,0,316.932
Museum,Line 1,monday,10,0,316.932
Museum,Line 1,monday,11,0,316.932
Museum,Line 1,monday,11,0,120.05
Museum,Line 1,monday,12,0,316.932
Museum,Line 1,monday,13,0,316.932
Museum,Line 1,monday,14,0,316.932
Museum,Line 1,monday,15,0,864.36
Museum,Line 1,monday,16,0,864.36
Museum,Line 1,monday,17,0,672.28
Museum,Line 1,monday,18,0,124.852
Museum,Line 1,monday,19,0,124.852
Museum,Line 1,monday,20,0,134.456
Museum,Line 1,monday,21,0,120.05
Museum,Line 1,monday,22,0,120.05
Museum,Line 1,monday,23,0,120.05
Museum,Line 1,monday,24,0,120.05
Museum,Line 1,sunday,0,0,240.1
Museum,Line 1,sunday,1,0,120.05
Museum,Line 1,sunday,8,0,720.3
Museum,Line 1,sunday,9,0,720.3
Museum,Line 1,sunday,10,0,681.884
Museum,Line 1,sunday,11,0,681.884
Museum,Line 1,sunday,11,0,240.1
Museum,Line 1,sunday,12,0,681.884
Museum,Line 1,sunday,13,0,681.884
Museum,Line 1,sunday,14,0,681.884
Museum,Line 1,sunday,15,0,681.884
Museum,Line 1,sunday,16,0,681.884
Museum,Line 1,sunday,17,0,681.884
Museum,Line 1,sunday,18,0,800.0132
Museum,Line 1,sunday,19,0,800.0132
Museum,Line 1,sunday,20,0,800.0132
Museum,Line 1,sunday,21,0,240.1
Museum,Line 1,sunday,22,0,240.1
Museum,Line 1,sunday,23,0,240.1
Museum,Line 1,sunday,24,0,240.1
North York Centre,Line 1,monday,0,0,208.7375
North York Centre,Line 1,monday,1,0,104.36875
North York Centre,Line 1,monday,6,0,1836.89
North York Centre,Line 1,monday,7,0,2755.335
North York Centre,Line 1,monday,8,0,1836.89
North York Centre,Line 1,monday,9,0,551.067
North York Centre,Line 1,monday,10,0,551.067
North York Centre,Line 1,monday,11,0,551.067
North York Centre,Line 1,monday,11,0,208.7375
North York Centre,Line 1,monday,12,0,551.067
North York Centre,Line 1,monday,13,0,551.067
North York Centre,Line 1,monday,14,0,551.067
North York Centre,Line 1,monday,15,0,1502.91
North York Centre,Line 1,monday,16,0,1502.91
North York Centre,Line 1,monday,17,0,1168.93
North York Centre,Line 1,monday,18,0,217.087
North York Centre,Line 1,monday,19,0,217.087
North York Centre,Line 1,monday,20,0,233.786
North York Centre,Line 1,monday,21,0,208.7375
North York Centre,Line 1,monday,22,0,208.7375
North York Centre,Line 1,monday,23,0,208.7375
North York Centre,Line 1,monday,24,0,208.7375
North York Centre,Line 1,sunday,0,0,417.475
North York Centre,Line 1,sunday,1,0,208.7375
North York Centre,Line 1,sunday,8,0,1252.425
North York Centre,Line 1,sunday,9,0,1252.425
North York Centre,Line 1,sunday,10,0,1185.629
North York Centre,Line 1,sunday,11,0,1185.629
North York Centre,Line 1,sunday,11,0,417.475
North York Centre,Line 1,sunday,12,0,1185.629
North York Centre,Line 1,sunday,13,0,1185.629
North York Centre,Line 1,sunday,14,0,1185.629
North York Centre,Line 1,sunday,15,0,1185.629
North York Centre,Line 1,sunday,16,0,1185.629
North York Centre,Line 1,sunday,17,0,1185.629
North York Centre,Line 1,sunday,18,0,1391.0267
North York Centre,Line 1,sunday,19,0,1391.0267
North York Centre,Line 1,sunday,20,0,1391.0267
North York Centre,Line 1,sunday,21,0,417.475
North York Centre,Line 1,sunday,22,0,417.475
North York Centre,Line 1,sunday,23,0,417.475
North York Centre,Line 1,sunday,24,0,417.475
Old Mill,Line 2,monday,0,0,76.3625
Old Mill,Line 2,monday,1,0,38.18125
Old Mill,Line 2,monday,6,0,671.99
Old Mill,Line 2,monday,7,0,1007.985
Old Mill,Line 2,monday,8,0,671.99
Old Mill,Line 2,monday,9,0,201.597
Old Mill,Line 2,monday,10,0,201.597
Old Mill,Line 2,monday,11,0,201.597
Old Mill,Line 2,monday,11,0,76.3625
Old Mill,Line 2,monday,12,0,201.597
Old Mill,Line 2,monday,13,0,201.597
Old Mill,Line 2,monday,14,0,201.597
Old Mill,Line 2,monday,15,0,549.81
Old Mill,Line 2,monday,16,0,549.81
Old Mill,Line 2,monday,17,0,427.63
Old Mill,Line 2,monday,18,0,79.417
Old Mill,Line 2,monday,19,0,79.417
Old Mill,Line 2,monday,20,0,85.526
Old Mill,Line 2,monday,21,0,76.3625
Old Mill,Line 2,monday,22,0,76.3625
Old Mill,Line 2,monday,23,0,76.3625
Old Mill,Line 2,monday,24,0,76.3625
Old Mill,Line 2,sunday,0,0,152.725
Old Mill,Line 2,sunday,1,0,76.3625
Old Mill,Line 2,sunday,8,0,458.175
Old Mill,Line 2,sunday,9,0,458.175
Old Mill,Line 2,sunday,10,0,433.739
Old Mill,Line 2,sunday,11,0,433.739
Old Mill,Line 2,sunday,11,0,152.725
Old Mill,Line 2,sunday,12,0,433.739
Old Mill,Line 2,sunday,13,0,433.739
Old Mill,Line 2,sunday,14,0,433.739
Old Mill,Line 2,sunday,15,0,433.739
Old Mill,Line 2,sunday,16,0,433.739
Old Mill,Line 2,sunday,17,0,433.739
Old Mill,Line 2,sunday,18,0,508.8797
Old Mill,Line 2,sunday,19,0,508.8797
Old Mill,Line 2,sunday,20,0,508.8797
Old Mill,Line 2,sunday,21,0,152.725
Old Mill,Line 2,sunday,22,0,152.725
Old Mill,Line 2,sunday,23,0,152.725
Old Mill,Line 2,sunday,24,0,152.725
Osgoode,Line 1,monday,0,0,241.5375
Osgoode,Line 1,monday,1,0,120.76875
Osgoode,Line 1,monday,6,0,2125.53
Osgoode,Line 1,monday,7,0,3188.295
Osgoode,Line 1,monday,8,0,2125.53
Osgoode,Line 1,monday,9,0,637.659
Osgoode,Line 1,monday,10,0,637.659
Osgoode,Line 1,monday,11,0,637.659
Osgoode,Line 1,monday,11,0,241.5375
Osgoode,Line 1,monday,12,0,637.659
Osgoode,Line 1,monday,13,0,637.659
Osgoode,Line 1,monday,14,0,637.659
Osgoode,Line 1,monday,15,0,1739.07
Osgoode,Line 1,monday,16,0,1739.07
Osgoode,Line 1,monday,17,0,1352.61
Osgoode,Line 1,monday,18,0,251.199
Osgoode,Line 1,monday,19,0,251.199
Osgoode,Line 1,monday,20,0,270.522
Osgoode,Line 1,monday,21,0,241.5375
Osgoode,Line 1,monday,22,0,241.5375
Osgoode,Line 1,monday,23,0,241.5375
Osgoode,Line 1,monday,24,0,241.5375
Osgoode,Line 1,sunday,0,0,483.075
Osgoode,Line 1,sunday,1,0,241.5375
Osgoode,Line 1,sunday,8,0,1449.225
Osgoode,Line 1,sunday,9,0,1449.225
Osgoode,Line 1,sunday,10,0,1371.933
Osgoode,Line 1,sunday,11,0,1371.933
Osgoode,Line 1,sunday,11,0,483.075
Osgoode,Line 1,sunday,12,0,1371.933
Osgoode,Line 1,sunday,13,0,1371.933
Osgoode,Line 1,sunday,14,0,1371.933
Osgoode,Line 1,sunday,15,0,1371.933
Osgoode,Line 1,sunday,16,0,1371.933
Osgoode,Line 1,sunday,17,0,1371.933
Osgoode,Line 1,sunday,18,0,1609.6059
Osgoode,Line 1,sunday,19,0,1609.6059
Osgoode,Line 1,sunday,20,0,1609.6059
Osgoode,Line 1,sunday,21,0,483.075
Osgoode,Line 1,sunday,22,0,483.075
Osgoode,Line 1,sunday,23,0,483.075
Osgoode,Line 1,sunday,24,0,483.075
Ossington,Line 2,monday,0,0,276.3625
Ossington,Line 2,monday,1,0,138.18125
Ossington,Line 2,monday,6,0,2431.99
Ossington,Line 2,monday,7,0,3647.985
Ossington,Line 2,monday,8,0,2431.99
Ossington,Line 2,monday,9,0,729.597
Ossington,Line 2,monday,10,0,729.597
Ossington,Line 2,monday,11,0,729.597
Ossington,Line 2,monday,11,0,276.3625
Ossington,Line 2,monday,12,0,729.597
Ossington,Line 2,monday,13,0,729.597
Ossington,Line 2,monday,14,0,729.597
Ossington,Line 2,monday,15,0,1989.81
Ossington,Line 2,monday,16,0,1989.81
Ossington,Line 2,monday,17,0,1547.63
Ossington,Line 2,monday,18,0,287.417
Ossington,Line 2,monday,19,0,287.417
Ossington,Line 2,monday,20,0,309.526
Ossington,Line 2,monday,21,0,276.3625
Ossington,Line 2,monday,22,0,276.3625
Ossington,Line 2,monday,23,0,276.3625
Ossington,Line 2,monday,24,0,276.3625
Ossington,Line 2,sunday,0,0,552.725
Ossington,Line 2,sunday,1,0,276.3625
Ossington,Line 2,sunday,8,0,1658.175
Ossington,Line 2,sunday,9,0,1658.175
Ossington,Line 2,sunday,10,0,1569.739
Ossington,Line 2,sunday,11,0,1569.739
Ossington,Line 2,sunday,11,0,552.725
Ossington,Line 2,sunday,12,0,1569.739
Ossington,Line 2,sunday,13,0,1569.739
Ossington,Line 2,sunday,14,0,1569.739
Ossington,Line 2,sunday,15,0,1569.739
Ossington,Line 2,sunday,16,0,1569.739
Ossington,Line 2,sunday,17,0,1569.739
Ossington,Line 2,sunday,18,0,1841.6797
Ossington,Line 2,sunday,19,0,1841.6797
Ossington,Line 2,sunday,20,0,1841.6797
Ossington,Line 2,sunday,21,0,552.725
Ossington,Line 2,sunday,22,0,552.725
Ossington,Line 2,sunday,23,0,552.725
Ossington,Line 2,sunday,24,0,552.725
Pape,Line 2,monday,0,0,431.325
Pape,Line 2,monday,1,0,215.6625
Pape,Line 2,monday,6,0,3795.66
Pape,Line 2,monday,7,0,5693.49
Pape,Line 2,monday,8,0,3795.66
Pape,Line 2,monday,9,0,1138.698
Pape,Line 2,monday,10,0,1138.698
Pape,Line 2,monday,11,0,1138.698
Pape,Line 2,monday,11,0,431.325
Pape,Line 2,monday,12,0,1138.698
Pape,Line 2,monday,13,0,1138.698
Pape,Line 2,monday,14,0,1138.698
Pape,Line 2,monday,15,0,3105.54
Pape,Line 2,monday,16,0,3105.54
Pape,Line 2,monday,17,0,2415.42
Pape,Line 2,monday,18,0,448.578
Pape,Line 2,monday,19,0,448.578
Pape,Line 2,monday,20,0,483.084
Pape,Line 2,monday,21,0,431.325
Pape,Line 2,monday,22,0,431.325
Pape,Line 2,monday,23,0,431.325
